start_time,end_time,sound_event,audio_id
174.77659863945578,174.7998185941043,children,movie_scene_2.wav
65.2712925170068,65.34095238095239,large vehicle,movie_scene_2.wav
65.38739229024944,65.54993197278911,large vehicle,movie_scene_2.wav
65.64281179138322,65.8053514739229,large vehicle,movie_scene_2.wav
95.48045351473922,95.59655328798186,large vehicle,movie_scene_2.wav
95.75909297052154,96.08417233560091,large vehicle,movie_scene_2.wav
140.17886621315193,140.20208616780045,large vehicle,movie_scene_2.wav
0.18575963718820862,1.1377777777777778,people speaking,movie_scene_2.wav
1.3003174603174603,1.3467573696145125,people speaking,movie_scene_2.wav
1.509297052154195,3.7616326530612243,people speaking,movie_scene_2.wav
7.616145124716553,9.241541950113378,people speaking,movie_scene_2.wav
15.09297052154195,16.091428571428573,people speaking,movie_scene_2.wav
16.788027210884355,17.76326530612245,people speaking,movie_scene_2.wav
19.22612244897959,19.342222222222222,people speaking,movie_scene_2.wav
25.820589569160997,25.913469387755104,people speaking,movie_scene_2.wav
26.16888888888889,26.33142857142857,people speaking,movie_scene_2.wav
30.603900226757368,31.60235827664399,people speaking,movie_scene_2.wav
35.131791383219955,35.64263038548753,people speaking,movie_scene_2.wav
38.684444444444445,38.800544217687076,people speaking,movie_scene_2.wav
39.05596371882086,39.63646258503401,people speaking,movie_scene_2.wav
39.7990022675737,39.91510204081633,people speaking,movie_scene_2.wav
40.84390022675737,41.470839002267574,people speaking,movie_scene_2.wav
43.490975056689344,44.02503401360544,people speaking,movie_scene_2.wav
47.71700680272109,48.64580498866213,people speaking,movie_scene_2.wav
48.808344671201816,48.854784580498865,people speaking,movie_scene_2.wav
48.970884353741496,49.295963718820865,people speaking,movie_scene_2.wav
49.96934240362812,51.2928798185941,people speaking,movie_scene_2.wav
53.08081632653061,53.31301587301587,people speaking,movie_scene_2.wav
53.4291156462585,53.47555555555556,people speaking,movie_scene_2.wav
58.65360544217687,59.3037641723356,people speaking,movie_scene_2.wav
61.95083900226757,63.27437641723356,people speaking,movie_scene_2.wav
65.41061224489796,66.08399092970521,people speaking,movie_scene_2.wav
66.71092970521542,66.75736961451247,people speaking,movie_scene_2.wav
73.74657596371883,74.21097505668934,people speaking,movie_scene_2.wav
77.6475283446712,78.11192743764173,people speaking,movie_scene_2.wav
80.08562358276644,80.75900226757369,people speaking,movie_scene_2.wav
83.22031746031746,83.56861678004535,people speaking,movie_scene_2.wav
84.9385941043084,85.42621315192744,people speaking,movie_scene_2.wav
89.02530612244898,89.25750566893424,people speaking,movie_scene_2.wav
95.20181405895691,95.41079365079365,people speaking,movie_scene_2.wav
96.06095238095239,96.20027210884354,people speaking,movie_scene_2.wav
102.56253968253968,102.63219954648527,people speaking,movie_scene_2.wav
104.6291156462585,105.13995464852607,people speaking,movie_scene_2.wav
111.15392290249433,111.82730158730159,people speaking,movie_scene_2.wav
111.94340136054421,112.98829931972789,people speaking,movie_scene_2.wav
113.2669387755102,119.2344671201814,people speaking,movie_scene_2.wav
119.28090702947846,121.09206349206349,people speaking,movie_scene_2.wav
121.16172335600908,130.79800453514738,people speaking,movie_scene_2.wav
130.9837641723356,131.28562358276645,people speaking,movie_scene_2.wav
132.16798185941042,137.16027210884354,people speaking,movie_scene_2.wav
139.2500680272109,141.40952380952382,people speaking,movie_scene_2.wav
141.71138321995466,142.08290249433108,people speaking,movie_scene_2.wav
142.1990022675737,142.6401814058957,people speaking,movie_scene_2.wav
143.03492063492064,149.14176870748298,people speaking,movie_scene_2.wav
149.2346485260771,164.49015873015873,people speaking,movie_scene_2.wav
164.722358276644,164.9777777777778,people speaking,movie_scene_2.wav
165.74403628117915,165.83691609977325,people speaking,movie_scene_2.wav
0.06965986394557823,4.249251700680272,people walking,movie_scene_2.wav
4.504671201814059,4.620770975056689,people walking,movie_scene_2.wav
5.944308390022676,12.027936507936507,people walking,movie_scene_2.wav
12.213696145124716,12.376235827664399,people walking,movie_scene_2.wav
14.117732426303855,20.712199546485262,people walking,movie_scene_2.wav
23.661133786848072,23.754013605442175,people walking,movie_scene_2.wav
23.91655328798186,24.775691609977326,people walking,movie_scene_2.wav
24.891791383219953,27.39954648526077,people walking,movie_scene_2.wav
27.794285714285714,29.396462585034012,people walking,movie_scene_2.wav
29.698321995464852,29.744761904761905,people walking,movie_scene_2.wav
29.930521541950114,41.703038548752836,people walking,movie_scene_2.wav
42.074557823129254,53.9631746031746,people walking,movie_scene_2.wav
55.21705215419501,55.797551020408164,people walking,movie_scene_2.wav
55.913650793650795,59.44308390022676,people walking,movie_scene_2.wav
59.559183673469384,67.96480725623583,people walking,movie_scene_2.wav
68.3827664399093,68.4756462585034,people walking,movie_scene_2.wav
70.00816326530612,70.03138321995465,people walking,movie_scene_2.wav
71.88897959183673,71.88897959183673,people walking,movie_scene_2.wav
72.14439909297052,72.16761904761904,people walking,movie_scene_2.wav
73.49115646258504,75.18621315192743,people walking,movie_scene_2.wav
76.138231292517,76.20789115646258,people walking,movie_scene_2.wav
77.2063492063492,77.25278911564625,people walking,movie_scene_2.wav
77.41532879818594,80.99120181405895,people walking,movie_scene_2.wav
83.19709750566894,85.56553287981859,people walking,movie_scene_2.wav
86.44789115646259,87.60888888888888,people walking,movie_scene_2.wav
88.8627664399093,89.74512471655329,people walking,movie_scene_2.wav
94.36589569160998,94.55165532879819,people walking,movie_scene_2.wav
94.87673469387755,96.3395918367347,people walking,movie_scene_2.wav
98.77768707482993,98.77768707482993,people walking,movie_scene_2.wav
101.05324263038548,101.09968253968253,people walking,movie_scene_2.wav
101.49442176870748,102.88761904761905,people walking,movie_scene_2.wav
103.14303854875284,111.0378231292517,people walking,movie_scene_2.wav
111.89696145124717,112.198820861678,people walking,movie_scene_2.wav
112.45424036281179,155.99165532879817,people walking,movie_scene_2.wav
158.87092970521542,158.89414965986396,people walking,movie_scene_2.wav
160.47310657596373,160.56598639455783,people walking,movie_scene_2.wav
162.30748299319728,170.41124716553287,people walking,movie_scene_2.wav
170.66666666666666,171.24716553287982,people walking,movie_scene_2.wav
171.5722448979592,175.1481179138322,people walking,movie_scene_2.wav
14.44281179138322,15.766349206349206,car,The Bad Sleep Well (1960).wav
23.196734693877552,23.359274376417233,car,The Bad Sleep Well (1960).wav
62.345578231292514,62.62421768707483,car,The Bad Sleep Well (1960).wav
7.7090249433106575,8.010884353741497,children,The Bad Sleep Well (1960).wav
8.266303854875284,9.032562358276644,children,The Bad Sleep Well (1960).wav
45.97551020408163,46.09160997732426,children,The Bad Sleep Well (1960).wav
46.34702947845805,46.393469387755104,children,The Bad Sleep Well (1960).wav
46.556009070294785,46.97396825396825,children,The Bad Sleep Well (1960).wav
6.013968253968254,6.106848072562358,large vehicle,The Bad Sleep Well (1960).wav
10.704399092970522,12.353015873015874,large vehicle,The Bad Sleep Well (1960).wav
12.538775510204081,12.561995464852608,large vehicle,The Bad Sleep Well (1960).wav
12.747755102040816,17.76326530612245,large vehicle,The Bad Sleep Well (1960).wav
17.809705215419502,19.853061224489796,large vehicle,The Bad Sleep Well (1960).wav
20.82829931972789,20.921179138321996,large vehicle,The Bad Sleep Well (1960).wav
20.990839002267574,21.153378684807254,large vehicle,The Bad Sleep Well (1960).wav
21.339138321995463,21.89641723356009,large vehicle,The Bad Sleep Well (1960).wav
22.6162358276644,22.639455782312925,large vehicle,The Bad Sleep Well (1960).wav
77.50820861678004,77.6475283446712,large vehicle,The Bad Sleep Well (1960).wav
101.1461224489796,101.91238095238096,large vehicle,The Bad Sleep Well (1960).wav
101.98204081632653,102.16780045351474,large vehicle,The Bad Sleep Well (1960).wav
102.9340589569161,103.09659863945578,large vehicle,The Bad Sleep Well (1960).wav
107.06721088435374,107.27619047619048,large vehicle,The Bad Sleep Well (1960).wav
111.92018140589569,111.94340136054421,large vehicle,The Bad Sleep Well (1960).wav
112.31492063492064,112.91863945578231,large vehicle,The Bad Sleep Well (1960).wav
0.13931972789115646,0.9520181405895691,people speaking,The Bad Sleep Well (1960).wav
2.391655328798186,5.2477097505668935,people speaking,The Bad Sleep Well (1960).wav
5.433469387755102,6.0836281179138325,people speaking,The Bad Sleep Well (1960).wav
6.664126984126984,7.174965986394557,people speaking,The Bad Sleep Well (1960).wav
7.63936507936508,9.102222222222222,people speaking,The Bad Sleep Well (1960).wav
9.1718820861678,10.7740589569161,people speaking,The Bad Sleep Well (1960).wav
11.354557823129252,11.42421768707483,people speaking,The Bad Sleep Well (1960).wav
11.888616780045352,13.119274376417234,people speaking,The Bad Sleep Well (1960).wav
15.998548752834466,16.300408163265306,people speaking,The Bad Sleep Well (1960).wav
16.486167800453515,16.904126984126986,people speaking,The Bad Sleep Well (1960).wav
17.438185941043084,17.902585034013605,people speaking,The Bad Sleep Well (1960).wav
19.086802721088436,19.11002267573696,people speaking,The Bad Sleep Well (1960).wav
19.690521541950112,23.173514739229024,people speaking,The Bad Sleep Well (1960).wav
23.405714285714286,23.684353741496597,people speaking,The Bad Sleep Well (1960).wav
45.905850340136055,46.09160997732426,people speaking,The Bad Sleep Well (1960).wav
46.20770975056689,47.206167800453514,people speaking,The Bad Sleep Well (1960).wav
54.28825396825397,54.52045351473923,people speaking,The Bad Sleep Well (1960).wav
57.51582766439909,59.41986394557823,people speaking,The Bad Sleep Well (1960).wav
65.94467120181406,70.44934240362812,people speaking,The Bad Sleep Well (1960).wav
70.49578231292517,70.5190022675737,people speaking,The Bad Sleep Well (1960).wav
70.79764172335601,83.15065759637189,people speaking,The Bad Sleep Well (1960).wav
83.22031746031746,94.24979591836734,people speaking,The Bad Sleep Well (1960).wav
94.55165532879819,94.89995464852608,people speaking,The Bad Sleep Well (1960).wav
95.75909297052154,112.77931972789116,people speaking,The Bad Sleep Well (1960).wav
112.91863945578231,113.47591836734694,people speaking,The Bad Sleep Well (1960).wav
119.8614058956916,119.93106575963719,people speaking,The Bad Sleep Well (1960).wav
120.27936507936508,125.41097505668934,people speaking,The Bad Sleep Well (1960).wav
125.57351473922903,125.96825396825396,people speaking,The Bad Sleep Well (1960).wav
126.20045351473922,128.29024943310657,people speaking,The Bad Sleep Well (1960).wav
129.59056689342404,129.70666666666668,people speaking,The Bad Sleep Well (1960).wav
131.63392290249433,132.77170068027212,people speaking,The Bad Sleep Well (1960).wav
133.58439909297053,133.77015873015873,people speaking,The Bad Sleep Well (1960).wav
133.90947845804988,134.4667573696145,people speaking,The Bad Sleep Well (1960).wav
134.60607709750568,134.76861678004536,people speaking,The Bad Sleep Well (1960).wav
137.46213151927438,138.460589569161,people speaking,The Bad Sleep Well (1960).wav
140.34140589569162,144.33523809523808,people speaking,The Bad Sleep Well (1960).wav
145.33369614512472,148.58448979591836,people speaking,The Bad Sleep Well (1960).wav
0.09287981859410431,7.825124716553288,people walking,The Bad Sleep Well (1960).wav
7.987664399092971,8.312743764172335,people walking,The Bad Sleep Well (1960).wav
9.05578231292517,13.281814058956916,people walking,The Bad Sleep Well (1960).wav
15.81278911564626,42.91047619047619,people walking,The Bad Sleep Well (1960).wav
42.98013605442177,43.0962358276644,people walking,The Bad Sleep Well (1960).wav
43.14267573696145,43.35165532879819,people walking,The Bad Sleep Well (1960).wav
44.1643537414966,45.39501133786848,people walking,The Bad Sleep Well (1960).wav
46.99718820861678,60.09324263038549,people walking,The Bad Sleep Well (1960).wav
65.38739229024944,95.15537414965986,people walking,The Bad Sleep Well (1960).wav
95.2714739229025,154.52879818594104,people walking,The Bad Sleep Well (1960).wav
154.6681179138322,155.03963718820862,people walking,The Bad Sleep Well (1960).wav
155.17895691609976,155.4575963718821,people walking,The Bad Sleep Well (1960).wav
155.66657596371883,157.0829931972789,people walking,The Bad Sleep Well (1960).wav
158.1278911564626,158.29043083900225,people walking,The Bad Sleep Well (1960).wav
52.91827664399093,52.964716553287985,brakes squeaking,People Walking around in Tokyo Japan.wav
367.6415419501134,367.6647619047619,brakes squeaking,People Walking around in Tokyo Japan.wav
463.7489342403628,463.86503401360545,brakes squeaking,People Walking around in Tokyo Japan.wav
495.7924716553288,495.7924716553288,brakes squeaking,People Walking around in Tokyo Japan.wav
499.04326530612246,499.13614512471656,brakes squeaking,People Walking around in Tokyo Japan.wav
41.61015873015873,41.61015873015873,car,People Walking around in Tokyo Japan.wav
48.692244897959185,48.692244897959185,car,People Walking around in Tokyo Japan.wav
48.970884353741496,49.179863945578234,car,People Walking around in Tokyo Japan.wav
49.295963718820865,49.36562358276644,car,People Walking around in Tokyo Japan.wav
51.50185941043084,51.54829931972789,car,People Walking around in Tokyo Japan.wav
51.594739229024945,51.7340589569161,car,People Walking around in Tokyo Japan.wav
52.91827664399093,52.94149659863945,car,People Walking around in Tokyo Japan.wav
54.474013605442174,54.56689342403628,car,People Walking around in Tokyo Japan.wav
60.60408163265306,60.62730158730159,car,People Walking around in Tokyo Japan.wav
130.65868480725624,130.86766439909297,car,People Walking around in Tokyo Japan.wav
131.2624036281179,131.54104308390023,car,People Walking around in Tokyo Japan.wav
131.6107029478458,131.63392290249433,car,People Walking around in Tokyo Japan.wav
132.0518820861678,132.51628117913833,car,People Walking around in Tokyo Japan.wav
132.65560090702948,132.91102040816327,car,People Walking around in Tokyo Japan.wav
133.05034013605442,133.16643990929705,car,People Walking around in Tokyo Japan.wav
150.88326530612244,151.02258503401362,car,People Walking around in Tokyo Japan.wav
276.8282993197279,276.8282993197279,car,People Walking around in Tokyo Japan.wav
305.3424036281179,305.52816326530615,car,People Walking around in Tokyo Japan.wav
367.33968253968254,367.5718820861678,car,People Walking around in Tokyo Japan.wav
398.03646258503403,398.1061224489796,car,People Walking around in Tokyo Japan.wav
401.12471655328795,401.2175963718821,car,People Walking around in Tokyo Japan.wav
404.21297052154193,404.259410430839,car,People Walking around in Tokyo Japan.wav
406.65106575963716,406.6742857142857,car,People Walking around in Tokyo Japan.wav
451.76743764172335,451.7906575963719,car,People Walking around in Tokyo Japan.wav
452.44081632653064,452.48725623582766,car,People Walking around in Tokyo Japan.wav
463.6560544217687,463.8418140589569,car,People Walking around in Tokyo Japan.wav
495.5834920634921,495.9085714285714,car,People Walking around in Tokyo Japan.wav
496.83736961451245,496.93024943310655,car,People Walking around in Tokyo Japan.wav
499.066485260771,499.1593650793651,car,People Walking around in Tokyo Japan.wav
500.29714285714283,500.390022675737,car,People Walking around in Tokyo Japan.wav
540.4908843537415,540.7463038548752,car,People Walking around in Tokyo Japan.wav
570.8858049886621,570.9322448979592,car,People Walking around in Tokyo Japan.wav
581.8920634920635,581.9385034013605,car,People Walking around in Tokyo Japan.wav
0.0,0.06965986394557823,children,People Walking around in Tokyo Japan.wav
41.633378684807255,41.633378684807255,children,People Walking around in Tokyo Japan.wav
51.13034013605442,51.17678004535147,children,People Walking around in Tokyo Japan.wav
51.2928798185941,51.478639455782314,children,People Walking around in Tokyo Japan.wav
52.33777777777778,52.47709750566894,children,People Walking around in Tokyo Japan.wav
52.54675736961451,52.66285714285714,children,People Walking around in Tokyo Japan.wav
52.87183673469388,53.011156462585035,children,People Walking around in Tokyo Japan.wav
280.33451247165533,280.5202721088435,children,People Walking around in Tokyo Japan.wav
280.7989115646258,282.05278911564625,children,People Walking around in Tokyo Japan.wav
282.1224489795918,282.23854875283445,children,People Walking around in Tokyo Japan.wav
320.9926530612245,321.0623129251701,children,People Walking around in Tokyo Japan.wav
321.3641723356009,321.3873922902494,children,People Walking around in Tokyo Japan.wav
321.50349206349205,321.59637188208615,children,People Walking around in Tokyo Japan.wav
325.7063038548753,325.7063038548753,children,People Walking around in Tokyo Japan.wav
365.85360544217684,366.01614512471656,children,People Walking around in Tokyo Japan.wav
367.10748299319727,367.1771428571429,children,People Walking around in Tokyo Japan.wav
404.21297052154193,404.259410430839,children,People Walking around in Tokyo Japan.wav
405.28108843537416,405.3043083900227,children,People Walking around in Tokyo Japan.wav
406.55818594104306,406.6278458049887,children,People Walking around in Tokyo Japan.wav
418.7718820861678,418.84154195011337,children,People Walking around in Tokyo Japan.wav
419.02730158730157,419.0969614512472,children,People Walking around in Tokyo Japan.wav
419.2362811791383,419.3756009070295,children,People Walking around in Tokyo Japan.wav
420.69913832199546,421.11709750566894,children,People Walking around in Tokyo Japan.wav
421.20997732426304,421.2331972789116,children,People Walking around in Tokyo Japan.wav
424.0428117913832,424.50721088435375,children,People Walking around in Tokyo Japan.wav
425.50566893424036,425.55210884353744,children,People Walking around in Tokyo Japan.wav
463.6560544217687,464.0043537414966,children,People Walking around in Tokyo Japan.wav
495.51383219954647,496.02467120181404,children,People Walking around in Tokyo Japan.wav
496.79092970521543,497.02312925170065,children,People Walking around in Tokyo Japan.wav
499.0200453514739,499.1593650793651,children,People Walking around in Tokyo Japan.wav
500.32036281179137,500.3435827664399,children,People Walking around in Tokyo Japan.wav
538.5404081632653,538.8422675736962,children,People Walking around in Tokyo Japan.wav
539.1673469387755,539.3066666666666,children,People Walking around in Tokyo Japan.wav
539.3995464852608,539.4459863945578,children,People Walking around in Tokyo Japan.wav
540.0497052154195,540.0729251700681,children,People Walking around in Tokyo Japan.wav
540.3980045351474,540.5373242630385,children,People Walking around in Tokyo Japan.wav
540.6998639455783,540.7695238095238,children,People Walking around in Tokyo Japan.wav
217.2691156462585,217.57097505668935,large vehicle,People Walking around in Tokyo Japan.wav
231.82802721088436,232.1298866213152,large vehicle,People Walking around in Tokyo Japan.wav
367.24680272108844,367.270022675737,large vehicle,People Walking around in Tokyo Japan.wav
367.5718820861678,367.5718820861678,large vehicle,People Walking around in Tokyo Japan.wav
367.61832199546484,367.6415419501134,large vehicle,People Walking around in Tokyo Japan.wav
418.8647619047619,418.8647619047619,large vehicle,People Walking around in Tokyo Japan.wav
499.066485260771,499.066485260771,large vehicle,People Walking around in Tokyo Japan.wav
544.3453968253968,544.4150566893424,large vehicle,People Walking around in Tokyo Japan.wav
0.0,47.763446712018144,people speaking,People Walking around in Tokyo Japan.wav
47.83310657596372,48.64580498866213,people speaking,People Walking around in Tokyo Japan.wav
48.738684807256234,48.92444444444445,people speaking,People Walking around in Tokyo Japan.wav
49.43528344671202,50.96780045351474,people speaking,People Walking around in Tokyo Japan.wav
51.08390022675737,51.478639455782314,people speaking,People Walking around in Tokyo Japan.wav
51.87337868480726,53.56843537414966,people speaking,People Walking around in Tokyo Japan.wav
53.63809523809524,54.05605442176871,people speaking,People Walking around in Tokyo Japan.wav
54.24181405895692,54.427573696145124,people speaking,People Walking around in Tokyo Japan.wav
54.63655328798186,60.53442176870748,people speaking,People Walking around in Tokyo Japan.wav
60.69696145124716,62.09015873015873,people speaking,People Walking around in Tokyo Japan.wav
62.22947845804989,122.99609977324263,people speaking,People Walking around in Tokyo Japan.wav
123.25151927437642,130.07818594104307,people speaking,People Walking around in Tokyo Japan.wav
130.14784580498866,130.68190476190478,people speaking,People Walking around in Tokyo Japan.wav
130.72834467120182,130.75156462585034,people speaking,People Walking around in Tokyo Japan.wav
130.93732426303856,130.96054421768707,people speaking,People Walking around in Tokyo Japan.wav
131.68036281179138,132.0518820861678,people speaking,People Walking around in Tokyo Japan.wav
132.56272108843538,132.5859410430839,people speaking,People Walking around in Tokyo Japan.wav
133.3057596371882,150.8368253968254,people speaking,People Walking around in Tokyo Japan.wav
151.09224489795918,273.5310657596372,people speaking,People Walking around in Tokyo Japan.wav
273.7168253968254,296.4027210884354,people speaking,People Walking around in Tokyo Japan.wav
296.7742403628118,297.0296598639456,people speaking,People Walking around in Tokyo Japan.wav
297.14575963718823,303.60090702947844,people speaking,People Walking around in Tokyo Japan.wav
303.67056689342405,304.4600453514739,people speaking,People Walking around in Tokyo Japan.wav
304.506485260771,305.3424036281179,people speaking,People Walking around in Tokyo Japan.wav
305.52816326530615,328.4926984126984,people speaking,People Walking around in Tokyo Japan.wav
328.562358276644,354.96344671201814,people speaking,People Walking around in Tokyo Japan.wav
355.1027664399093,355.42784580498864,people speaking,People Walking around in Tokyo Japan.wav
355.8225850340136,355.86902494331065,people speaking,People Walking around in Tokyo Japan.wav
356.9835827664399,357.30866213151927,people speaking,People Walking around in Tokyo Japan.wav
357.7730612244898,367.3629024943311,people speaking,People Walking around in Tokyo Japan.wav
367.5718820861678,397.9203628117914,people speaking,People Walking around in Tokyo Japan.wav
398.12934240362813,401.12471655328795,people speaking,People Walking around in Tokyo Japan.wav
401.19437641723357,452.4175963718821,people speaking,People Walking around in Tokyo Japan.wav
452.53369614512474,455.9238095238095,people speaking,People Walking around in Tokyo Japan.wav
456.01668934240365,456.03990929705213,people speaking,People Walking around in Tokyo Japan.wav
456.10956916099775,456.10956916099775,people speaking,People Walking around in Tokyo Japan.wav
456.1560090702948,517.3173696145125,people speaking,People Walking around in Tokyo Japan.wav
517.3638095238096,517.6888888888889,people speaking,People Walking around in Tokyo Japan.wav
517.735328798186,536.055873015873,people speaking,People Walking around in Tokyo Japan.wav
536.6131519274377,540.6069841269841,people speaking,People Walking around in Tokyo Japan.wav
540.6998639455783,544.9955555555556,people speaking,People Walking around in Tokyo Japan.wav
545.0419954648526,545.5992743764173,people speaking,People Walking around in Tokyo Japan.wav
545.7153741496599,545.8779138321995,people speaking,People Walking around in Tokyo Japan.wav
545.9243537414966,570.8625850340136,people speaking,People Walking around in Tokyo Japan.wav
570.9786848072563,572.6273015873015,people speaking,People Walking around in Tokyo Japan.wav
0.09287981859410431,50.96780045351474,people walking,People Walking around in Tokyo Japan.wav
51.06068027210885,51.478639455782314,people walking,People Walking around in Tokyo Japan.wav
51.757278911564626,54.427573696145124,people walking,People Walking around in Tokyo Japan.wav
54.56689342403628,280.35773242630387,people walking,People Walking around in Tokyo Japan.wav
280.4738321995465,280.7524716553288,people walking,People Walking around in Tokyo Japan.wav
281.7509297052154,281.8902494331066,people walking,People Walking around in Tokyo Japan.wav
282.0063492063492,538.5868480725624,people walking,People Walking around in Tokyo Japan.wav
29.466122448979593,29.814421768707483,car,movie_scene_1.wav
43.74639455782313,46.46312925170068,car,movie_scene_1.wav
46.509569160997735,48.94766439909297,car,movie_scene_1.wav
49.20308390022676,50.24798185941043,car,movie_scene_1.wav
50.6659410430839,50.828480725623585,car,movie_scene_1.wav
51.06068027210885,52.59319727891157,car,movie_scene_1.wav
53.38267573696145,53.52199546485261,car,movie_scene_1.wav
54.03283446712018,54.4043537414966,car,movie_scene_1.wav
54.659773242630386,59.44308390022676,car,movie_scene_1.wav
59.582403628117916,60.30222222222222,car,movie_scene_1.wav
60.766621315192744,61.02204081632653,car,movie_scene_1.wav
61.602539682539685,61.881179138322,car,movie_scene_1.wav
61.99727891156463,63.111836734693874,car,movie_scene_1.wav
64.7372335600907,64.99265306122449,car,movie_scene_1.wav
65.13197278911565,65.34095238095239,car,movie_scene_1.wav
70.93696145124717,71.30848072562358,car,movie_scene_1.wav
94.08725623582767,94.69097505668934,car,movie_scene_1.wav
95.10893424036281,95.41079365079365,car,movie_scene_1.wav
99.84580498866214,101.05324263038548,car,movie_scene_1.wav
101.09968253968253,101.2390022675737,car,movie_scene_1.wav
101.6105215419501,101.74984126984127,car,movie_scene_1.wav
106.27773242630386,106.4867120181406,car,movie_scene_1.wav
106.99755102040817,108.11210884353741,car,movie_scene_1.wav
112.77931972789116,113.081179138322,car,movie_scene_1.wav
117.63229024943311,117.81804988662131,car,movie_scene_1.wav
3.8080725623582765,3.877732426303855,large vehicle,movie_scene_1.wav
30.34848072562358,30.37170068027211,large vehicle,movie_scene_1.wav
0.0,0.0,people speaking,movie_scene_1.wav
0.06965986394557823,2.995374149659864,people speaking,movie_scene_1.wav
3.5294331065759637,3.7384126984126986,people speaking,movie_scene_1.wav
4.040272108843538,5.712108843537415,people speaking,movie_scene_1.wav
7.198185941043084,7.546485260770975,people speaking,movie_scene_1.wav
7.918004535147392,11.122358276643991,people speaking,movie_scene_1.wav
11.168798185941043,11.400997732426303,people speaking,movie_scene_1.wav
11.842176870748299,17.972244897959182,people speaking,movie_scene_1.wav
20.340680272108845,21.24625850340136,people speaking,movie_scene_1.wav
21.71065759637188,22.31437641723356,people speaking,movie_scene_1.wav
22.50013605442177,23.754013605442175,people speaking,movie_scene_1.wav
30.209160997732425,30.696780045351474,people speaking,movie_scene_1.wav
34.411972789115644,34.50485260770975,people speaking,movie_scene_1.wav
34.76027210884354,41.586938775510205,people speaking,movie_scene_1.wav
42.353197278911566,43.35165532879819,people speaking,movie_scene_1.wav
61.27746031746032,61.57931972789115,people speaking,movie_scene_1.wav
63.20471655328798,63.227936507936505,people speaking,movie_scene_1.wav
65.36417233560091,65.64281179138322,people speaking,movie_scene_1.wav
66.85024943310657,67.08244897959183,people speaking,movie_scene_1.wav
69.59020408163265,69.70630385487529,people speaking,movie_scene_1.wav
70.54222222222222,70.79764172335601,people speaking,movie_scene_1.wav
73.9091156462585,74.07165532879819,people speaking,movie_scene_1.wav
74.51283446712019,74.58249433106576,people speaking,movie_scene_1.wav
74.90757369614512,75.88281179138322,people speaking,movie_scene_1.wav
75.99891156462586,76.02213151927438,people speaking,movie_scene_1.wav
77.15990929705215,77.76362811791383,people speaking,movie_scene_1.wav
82.361179138322,82.9881179138322,people speaking,movie_scene_1.wav
85.05469387755102,85.2172335600907,people speaking,movie_scene_1.wav
87.63210884353741,87.72498866213152,people speaking,movie_scene_1.wav
87.7946485260771,88.42158730158731,people speaking,movie_scene_1.wav
